g_id,name,adduct,mz,mass,z,ccs,ccs_type,ccs_method,smi,ref
"CCSBASE_ADE658F3DF","PE(p32:1)","[M-H]-",672.4968,672.4968,1,265.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_A560143681","PE(p33:1)","[M-H]-",686.5124,686.5124,1,268.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B62DF7A4C0","PE(p34:1)","[M-H]-",700.5278,700.5278,1,272.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_4B134327FD","PE(p34:1)","[M+CH3COO]-",760.5486,760.5486,1,282.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_75D70B4484","PE(p34:1)","[M+H]+",702.5463,702.5463,1,274.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_C6A8EE8CA5","PE(p34:2)","[M-H]-",698.5120,698.5120,1,270.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_6401256E8B","PE(p34:2)","[M+H]+",700.5287,700.5287,1,270.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_D63F6CAA03","PE(p34:3)","[M-H]-",696.4959,696.4959,1,270.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_8C27E2A31E","PE(p35:1)","[M+H]+",716.5591,716.5591,1,277.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_C657D93B16","PE(p36:1)","[M-H]-",728.5573,728.5573,1,273.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_CB53D8248A","PE(p36:1)","[M+H]+",730.5750,730.5750,1,280.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_9325A8755D","PE(p36:2)","[M-H]-",726.5430,726.5430,1,277.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1713450B6C","PE(p36:2)","[M+H]+",728.5591,728.5591,1,278.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B143F5B2EC","PE(p36:3)","[M-CH3]-",710.5126,710.5126,1,273.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_EA7411CA3F","PE(p36:3)","[M-H]-",724.5298,724.5298,1,271.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_753BA22800","PE(p36:3)","[M-H]-",724.5275,724.5275,1,277.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_039A1699BB","PE(p36:4)","[M-H]-",722.5120,722.5120,1,270.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_25C8B530CA","PE(p36:4)","[M-H]-",722.5115,722.5115,1,275.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_D7D4C6A3DC","PE(p36:4)","[M-H]-",722.5114,722.5114,1,275.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1285C7866A","PE(p36:4)","[M+H]+",724.5280,724.5280,1,273.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_3D8D7C3FF3","PE(p36:5)","[M-H]-",720.4954,720.4954,1,274.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_160820D22B","PE(p38:1)","[M-CH3]-",742.5742,742.5742,1,282.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_C73094B950","PE(p38:3)","[M+H]+",754.5722,754.5722,1,283.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_DBD28238B7","PE(p38:3)","[M+H]+",754.5730,754.5730,1,284.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_A4CD26863E","PE(p38:4)","[M-H]-",750.5428,750.5428,1,281.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B8D2F87850","PE(p38:4)","[M+H]+",752.5590,752.5590,1,281.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_209C2C2AF7","PE(p38:5)","[M-H]-",748.5276,748.5276,1,274.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B909AAB266","PE(p38:5)","[M-H]-",748.5268,748.5268,1,280.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_73DB5E42ED","PE(p38:6)","[M-CH3]-",732.4958,732.4958,1,275.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_54B0A18C76","PE(p38:6)","[M-H]-",746.5120,746.5120,1,274.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_07CE64C650","PE(p38:6)","[M-H]-",746.5135,746.5135,1,278.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_78863E6C78","PE(p38:6)","[M-H]-",746.5113,746.5113,1,279.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_EE138A9C01","PE(p40:3)","[M+H]+",782.6027,782.6027,1,290.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B9F8459E7B","PE(p40:4)","[M-H]-",778.5746,778.5746,1,281.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_FC59183939","PE(p40:4)","[M+H]+",780.5903,780.5903,1,288.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_D0E362CC5F","PE(p40:5)","[M-H]-",776.5571,776.5571,1,287.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_4BB5CFD36C","PE(p40:6)","[M+H]+",776.5594,776.5594,1,285.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_0C36A0F846","PE(p40:7)","[M-H]-",772.5282,772.5282,1,278.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1CD0ED368D","PE(p40:7)","[M-H]-",772.5272,772.5272,1,283.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_0E9BA71B96","PE(16:0)","[M-CH3]-",438.2625,438.2625,1,207.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC)=O)COC(CCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_525B37F661","PE(16:0)","[M-H]-",452.2795,452.2795,1,210.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC)=O)COC(CCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_2C04090483","PE(16:0)","[M-H]-",452.2787,452.2787,1,217.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC)=O)COC(CCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_FF3DB1FF74","PE(16:0)","[M+H]+",454.2926,454.2926,1,213.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC)=O)COC(CCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_0B05CC09B1","PE(16:0)","[M+H]+",454.2926,454.2926,1,217.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC)=O)COC(CCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_21DC15CF49","PE(16:1)","[M-H]-",450.2631,450.2631,1,208.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCC)=O)COC(CC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_A52F8CEF4F","PE(16:1)","[M+H]+",452.2764,452.2764,1,207.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCC)=O)COC(CC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_CB2CC3FB9E","PE(18:0)","[M-CH3]-",466.2950,466.2950,1,214.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CCCCCCCC)=O)COC(CCCCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_F6392C209C","PE(18:0)","[M-H]-",480.3096,480.3096,1,218.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CCCCCCCC)=O)COC(CCCCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_CE4E959FD0","PE(18:0)","[M+H]+",482.3239,482.3239,1,221.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CCCCCCCC)=O)COC(CCCCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_519DA99AE4","PE(18:1)","[M-H]-",478.2946,478.2946,1,214.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCC=CCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_95BD36CE0C","PE(18:1)","[M-H]-",478.2939,478.2939,1,215.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCC=CCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_5775B39BBA","PE(18:1)","[M-H]-",478.2940,478.2940,1,217.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCC=CCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_4DEF784D6B","PE(18:1)","[M+H]+",480.3083,480.3083,1,215.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCC=CCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_D15EB8EC30","PE(18:1)","[M+H]+",480.3085,480.3085,1,217.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCC=CCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_F63B4C1BD2","PE(18:2)","[M-H]-",476.2779,476.2779,1,212.20,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B6AE9EFD68","PE(18:2)","[M-H]-",476.2791,476.2791,1,212.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_6774F520E0","PE(18:2)","[M-H]-",476.2779,476.2779,1,212.80,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_984086115E","PE(18:2)","[M-H]-",476.2787,476.2787,1,214.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_50F846B38F","PE(18:2)","[M+H]+",478.2928,478.2928,1,214.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCC)=O)COC(CC=CCCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_7D6FE88DEA","PE(18:3)","[M-H]-",474.2631,474.2631,1,211.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_BF7C349E82","PE(18:3)","[M+H]+",476.2770,476.2770,1,208.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_AE2EAF93F5","PE(20:0)","[M-H]-",508.3414,508.3414,1,224.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC)=O)COC(CCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_B4C57F5553","PE(20:1)","[M+H]+",508.3388,508.3388,1,223.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCCCCCC)=O)COC(CC=CCC=CCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_A5F81628D9","PE(20:3)","[M+H]+",504.3074,504.3074,1,217.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCCC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_83DA19A3AC","PE(20:5)","[M-H]-",498.2616,498.2616,1,216.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC=CC)=O)COC(CC=CCC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_5A161F09CE","PE(20:5)","[M+H]+",500.2763,500.2763,1,210.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC=CC)=O)COC(CC=CCC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1C40C3CE69","PE(22:4)","[M-H]-",528.3107,528.3107,1,223.50,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCCCC)=O)COC(CC=CCC=CCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1BE41A0CFA","PE(22:4)","[M+H]+",530.3237,530.3237,1,223.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCCCC)=O)COC(CC=CCC=CCCCC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_4258D91C82","PE(22:6)","[M-H]-",524.2781,524.2781,1,222.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC=CC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_92402AA129","PE(22:6)","[M+H]+",526.2928,526.2928,1,217.70,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC=CC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_1F5FEDAB8F","PE(22:6)","[M+H]+",526.2923,526.2923,1,218.90,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","NCCOP(OC[C@]([H])(OC(CC=CCC=CCC=CC)=O)COC(CC=CCC=CCC=CC)=O)(=O)O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_FC01AA1747","PE(34:1)","[M+H]+",718.5379,718.5379,1,275.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_9B3AFD6704","PE(34:3)","[M+H]+",714.5089,714.5089,1,274.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_6B3D2B0A68","PE(34:3)","[M+H]+",714.5078,714.5078,1,276.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_CC4E91D9B7","PE(36:1)","[M-H]-",744.5535,744.5535,1,274.60,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_0C0C2AC4BB","PE(36:1)","[M+H]+",746.5702,746.5702,1,282.10,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_DDDB65D4D2","PE(36:2)","[M-H]-",742.5377,742.5377,1,272.30,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_EBA7A69F66","PE(36:2)","[M-H]-",742.5381,742.5381,1,273.40,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
"CCSBASE_367BE8FB46","PE(36:2)","[M+H]+",744.5541,744.5541,1,279.00,"TIMS","calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)","[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O","https://www.nature.com/articles/s41467-019-14044-x"
